ad_archive_id,ads_count,page_name,body_text,display_format,page_like_count,total_active_time,start_date,end_date,duration_hours,media_mix,language
825130316795613,9,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,49745.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1379186747249135,7,Above Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13168,44812.0,2025-11-10 08:00:00,2025-11-10 08:00:00,12.4,video-only,en
732615559117285,9,Next-Level Speaking,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13223,49725.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1507779383834140,9,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,49705.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
801634876044873,9,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,49676.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
2021158775370890,9,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,46590.0,2025-11-10 08:00:00,2025-11-10 08:00:00,12.9,video-only,en
1643726343269809,9,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,49740.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1176530744430892,9,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,49684.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1354951349616724,9,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13028,49714.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1527344235242771,9,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,50083.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
703151286177360,9,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,49886.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
871580568922771,9,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,49868.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1977792659566044,9,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,49935.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
808722922135247,9,Beyond Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,19293,49905.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
25359730190305900,9,She Leads the Conversation,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,13028,49868.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
810168938392292,9,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,49803.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1175213584127801,9,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,49805.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1771761136891608,10,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,46621.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.0,video-only,en
1934950287082760,9,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,49944.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1824005335151424,9,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,49831.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.8,video-only,en
1903553537219197,8,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,50002.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
841525531802978,8,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,50042.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1354460679480537,8,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,50414.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.0,video-only,en
1154694083310001,8,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,50012.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1913575879256525,8,Above Words,"Want to stop overthinking every conversation? Our app helps you build real communication skills—fast, fun, and effective. Try it now!",VIDEO,13168,50293.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.0,video-only,en
3512933122181442,8,MathMastery,Replace social media with microlearning - just 10 minutes a day! Get your bite of knowledge anytime 💡,VIDEO,7370,50014.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1536006930883070,8,Power Skills,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,403,49989.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1109443597937152,8,Beyond Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,19293,50591.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.1,video-only,en
1878449819745471,8,She Leads the Conversation,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,13028,49987.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
825604740076795,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51553.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
1549937262827664,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51153.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.2,none,en
794173286714168,6,Beyond Words,"Master small talk, active listening, and persuasive speaking. Get guided practice and real-time feedback in minutes a day.",VIDEO,19293,50630.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.1,video-only,en
2002353113656514,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51443.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
1145015591114542,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51381.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
1721769658496184,6,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,50634.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.1,video-only,en
4323724594527657,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51465.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
613963188405285,6,Above Words,"Want to stop overthinking every conversation? Our app helps you build real communication skills—fast, fun, and effective. Try it now!",VIDEO,13168,50611.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.1,video-only,en
2942338002640752,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51118.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.2,none,en
823667937044032,8,She Leads the Conversation,"💼 Struggle to speak up in meetings or set boundaries clearly?
This mini-course helps women express themselves firmly, without losing warmth or authenticity.",VIDEO,13028,49958.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.9,video-only,en
1557053105719843,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52388.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.6,video-only,en
797639083244020,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52185.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.5,video-only,en
1826586454731104,5,Wiser: Microlearning App,{{product.brand}},DCO,4461,51731.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.4,none,en
718849094566909,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52400.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.6,video-only,en
820629177256715,5,Wiser: Microlearning App,{{product.brand}},DCO,4461,51269.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.2,none,en
1242204484594953,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52182.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.5,video-only,en
1397057411842883,6,Wiser: Microlearning App,{{product.brand}},DCO,4461,51599.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
693445583810805,5,Wiser: Microlearning App,{{product.brand}},DCO,4461,51632.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
2670562676622667,5,Wiser: Microlearning App,{{product.brand}},DCO,4461,51594.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.3,none,en
853250187077551,10,Soft Skills Trainer,"Great leaders don’t just talk—they inspire. Learn to speak with confidence, clarity, and authority in just 15 minutes a day. Start your journey to powerful communication now!",VIDEO,162,49207.0,2025-11-10 08:00:00,2025-11-10 08:00:00,13.7,video-only,en
1401199858225306,5,Wiser: Microlearning App,{{product.brand}},DCO,4461,51746.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.4,none,en
2494369547625419,5,Wiser: Microlearning App,{{product.brand}},DCO,4461,51774.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.4,none,en
1344763517111633,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52072.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.5,video-only,en
839619001879005,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52425.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.6,video-only,en
2591808681187456,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52414.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.6,video-only,en
898136125886892,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52415.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.6,video-only,en
1273325231145462,5,Vocal Image App,Your tone decides if they listen or forget. Train your voice to hold attention from the first word.,VIDEO,13030,52424.0,2025-11-10 08:00:00,2025-11-10 08:00:00,14.6,video-only,en
